lon,lat,type,loctype,address,north,south,east,west,uniqueLocation
174.885971,-40.900557,country,approximate,new zealand,-28.8773225,-52.7224663,-175.1235077,165.7437641,N. Zealand
151.1664351,-33.8148708,locality,approximate,"lane cove nsw 2066, australia",-33.8106691,-33.8253958,151.180366,151.1496992,"Lane Cove, NSw"
143.7443331,-35.3860672,establishment,approximate,"murray river, australia",-33.9382683,-36.8802523,148.2804541,139.2435998,"Murray River, Victoria"
-95.97780499999999,36.15193470000001,establishment,rooftop,"centennial park, 1028 e 6th st, tulsa, ok 74120, usa",36.15328368029151,36.15058571970851,-95.9764560197085,-95.9791539802915,Centennial Park
-71.0735476,43.0534843,locality,approximate,"epping, nh, usa",43.082038,43.020342,-71.01097899999999,-71.150744,Epping
151.2469,-33.7352,locality,approximate,"oxford falls nsw 2100, australia",-33.7147276,-33.746829,151.2679436,151.227105,Oxford Falls
152.3464315,-31.4353933,locality,approximate,"yarras nsw 2446, australia",-31.37725429999999,-31.4942171,152.4159404,152.3045352,Yarras
-82.90712300000001,40.4172871,administrative_area_level_1,approximate,"ohio, usa",42.327132,38.4034229,-80.5182,-84.8203049,Ohio
13.404954,52.52000659999999,locality,approximate,"berlin, germany",52.6754542,52.338234,13.7611175,13.088346,Berlin
-2.6886866,54.956039,establishment,rooftop,"naworth castle, naworth, brampton ca8 2hf, uk",54.95738798029149,54.9546900197085,-2.687337619708498,-2.690035580291502,"Naworth Castle, Cumberland, England"
-4.7277528,37.5442706,administrative_area_level_1,approximate,"andalusia, spain",38.7290872,35.9376148,-1.6301238,-7.522877500000001,"Andalusia, Spain"
-69.59058139999999,45.45948629999999,locality,approximate,"greenville, me, usa",45.5346909,45.399591,-69.472809,-69.6244789,"Greenville, Maine, USA"
-92.1004852,46.78667189999999,locality,approximate,"duluth, mn, usa",46.8807361,46.6492409,-91.920616,-92.301192,"Duluth, Minnesota, USA"
-71.4161565,42.279286,locality,approximate,"framingham, ma, usa",42.352557,42.2572969,-71.3769911,-71.4968331,"Framingham, Massachusetts, USA"
9.656999599999999,46.88761909999999,establishment,approximate,alps,48.1548527,43.6657777,16.1834822,5.156993,Alps
150.1126946,-33.5178972,locality,approximate,"south bowenfels nsw 2790, australia",-33.4838823,-33.5549014,150.1468286,150.0647772,"Bowenfells, NSW"
151.6661993,-30.5015616,locality,approximate,"armidale nsw 2350, australia",-30.4172103,-30.5839663,151.775605,151.5591816,Armidale
5.36978,43.296482,locality,approximate,"marseille, france",43.3911601,43.169621,5.5323519,5.228641,"Marseilles, France"
-73.6007353,45.5553558,establishment,rooftop,"2613 rue jean-talon est, montréal, qc h2a 1v1, canada",45.5567047802915,45.5540068197085,-73.5993863197085,-73.6020842802915,Tamaris
-122.231635,37.8243715,locality,approximate,"piedmont, ca, usa",37.8330259,37.812627,-122.2101779,-122.25018,"Piedmonte, USA"
148.44516,-33.6394492,locality,approximate,"gooloogong nsw 2805, australia",-33.5351512,-33.7925142,148.554256,148.3287497,"Goolagong, NSW"
124.3310364,-9.862794599999999,establishment,approximate,"timor, east nusa tenggara, indonesia",-8.9569269,-10.370265,125.192625,123.4553847,"Timor, Indonesia"
80.2707184,13.0826802,locality,approximate,"chennai, tamil nadu, india",13.2611661,12.8338848,80.33632279999999,80.0817007,"Madras, India"
145.491477,-29.5328037,colloquial_area,approximate,australasia,4.872,-49.8946,-173.0645001,110.3246999,Australasia
101.090109,4.5921126,administrative_area_level_1,approximate,"perak, malaysia",5.93451,3.6677618,101.7526549,100.3613319,"Perak, Malaysia"
-91.8318334,37.9642529,administrative_area_level_1,approximate,"missouri, usa",40.61364,35.9956829,-89.09949399999999,-95.774704,Missouri
150.8434913,-34.5232248,establishment,approximate,"lake illawarra, new south wales, australia",-34.483603,-34.5613788,150.8878287,150.7955878,"Illawarra, New South Wales"
150.8033105,-33.7770621,establishment,approximate,"ropes creek, new south wales, australia",-33.7117436,-33.8559345,150.8260487,150.7562989,Rope Creek New South Wales
150.510016,-23.3790772,locality,approximate,"rockhampton city qld 4700, australia",-23.3689069,-23.3900786,150.5206651,150.499348,"Rokhampton, Queensland"
-94.6695616,38.9850094,establishment,rooftop,"7933 marty st, overland park, ks 66204, usa",38.98635838029149,38.98366041970849,-94.66821261970848,-94.6709105802915,Ambroisa
157.5231713,-8.1335743,establishment,approximate,"new georgia, solomon islands",-7.9570614,-8.6365331,157.9035546,157.1921448,"New Georgia, Solomon Islands"
167.2405153,-20.9448472,administrative_area_level_2,approximate,"lifou, new caledonia",-20.670693,-21.1914543,167.8422547,167.0011138,Lifu
-1.642043,51.690237,locality,approximate,"kelmscott, lechlade gl7 3hg, uk",51.6971535,51.6833195,-1.6260356,-1.6580504,Kelmascott
151.5146887,-32.3076466,establishment,approximate,"allyn river, new south wales, australia",-32.0680002,-32.5451289,151.6070583,151.4435474,"Allyn River, New South Wales"
132.5509603,-19.4914108,administrative_area_level_1,approximate,"northern territory, australia",-10.809854,-25.9986183,138.0011997,129.0004761,"Northern Territory, Australia"
153.3446649,-27.3123953,establishment,approximate,"moreton bay, queensland, australia",-27.0617079,-27.713741,153.4412647,153.029344,"Moreton Bay, Queensland"
-102.552784,23.634501,country,approximate,mexico,32.7186534,14.3895,-86.5887,-118.6523001,Mexcio
-69.93121169999999,18.4860575,locality,approximate,"santo domingo, dominican republic",18.5475279,18.4125184,-69.8744203,-70.0196028,Santo Domingo
151.1664351,-33.8148708,locality,approximate,"lane cove nsw 2066, australia",-33.8106691,-33.8253958,151.180366,151.1496992,"Lane Cove, New South Wales"
146.404517,-41.5586269,locality,approximate,"mole creek tas 7304, australia",-41.4960378,-41.63829450000001,146.463016,146.2376206,Mole Creek
116.8763889,-20.6447222,establishment,approximate,"nickol bay, dampier archipelago wa 6713, australia",-20.6342804,-20.6551633,116.8923963,116.8603815,"Nicol Bay, WA"
151.21717,-33.81325,locality,approximate,"northbridge nsw 2063, australia",-33.8045015,-33.8178912,151.2322772,151.2042809,"Northbridge, NSW"
149.230896,-35.3530392,locality,approximate,"queanbeyan nsw 2620, australia",-35.3418461,-35.3628844,149.2398547,149.2192037,Queenbeyan
152.1006747,-31.8518472,establishment,approximate,"manning river, new south wales, australia",-31.7630227,-31.962409,152.7323884,151.4668962,"Manning River, NSW"
-93.3296068,44.8703779,establishment,rooftop,"7300 france ave s #328, edina, mn 55435, usa",44.8717268802915,44.86902891970851,-93.3282578197085,-93.3309557802915,Barbara South of France
1.508414,47.699682,locality,approximate,"41500 mer, france",47.7440731,47.68056499999999,1.54858,1.461626,Europe mer
48.5087209,36.6830045,locality,approximate,"zanjan, zanjan province, iran",36.726124,36.6359171,48.6016273,48.3848189,"Zanjan, Iran"
15.6153892,43.9188414,locality,approximate,"radošinovci, croatia",43.9336387,43.8845093,15.6514328,15.573385,"Croatia, Radosinovac"
25.6320879,46.3793397,locality,approximate,"harghita-băi 530002, romania",46.3913697,46.3756998,25.643549,25.629151,"Transsylvania, Hargitafurdo"
1.659626,28.033886,country,approximate,algeria,37.2216,18.9681469,11.9999992,-8.6676111,Algieria
9.012892599999999,40.1208752,establishment,approximate,"sardinia, italy",41.2591965,38.86404900000001,9.827037599999999,8.1308048,Sardinia
149.0697397,-33.4750068,locality,approximate,"forest reefs nsw 2798, australia",-33.420684,-33.5106488,149.136183,149.01014,Forest Reefs
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461,"Texas, USA"
150.8930607,-34.4278121,locality,approximate,"wollongong nsw 2500, australia",-34.413549,-34.4429563,150.9110471,150.8750699,"Wollongong, NSW"
150.516667,-34.6,locality,approximate,"burrawang nsw 2577, australia",-34.5516963,-34.6048568,150.5452601,150.4772013,"Burrawang, NSW"
-109.7869527,44.2642998,establishment,approximate,rocky mountains,59.71057769999999,35.270209,-104.1225479,-127.1942033,Rocky Mountains
2.213749,46.227638,country,approximate,france,51.1241999,41.31433,9.6624999,-5.5591,S. France
-117.6589752,34.2363809,locality,approximate,"mt baldy, ca 91759, usa",34.2412448,34.229489,-117.6458447,-117.663778,Mt. Balde
13.8901858,45.2745018,establishment,approximate,istria,45.6106914,44.76611519999999,14.3283819,13.4896865,Istria
120.960515,23.69781,country,approximate,taiwan,26.4545,20.5170001,123.5021012,116.6665,Formosa
150.510016,-23.3790772,locality,approximate,"rockhampton city qld 4700, australia",-23.3689069,-23.3900786,150.5206651,150.499348,Rockhampton Queensland
146.921099,-31.2532183,administrative_area_level_1,approximate,"new south wales, australia",-28.15702,-37.5052801,159.1054441,140.9992793,NSw
167.954712,-29.040835,country,approximate,norfolk island,-28.9929014,-29.137506,167.9985523,167.9134083,Norfolk Island
152.4245011,-29.9489573,establishment,approximate,"swan creek, chaelundi nsw 2460, australia",-29.9377397,-29.9628991,152.4328056,152.4181321,"Swan River, NSW"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kooringabie, SA"
150.4539153,-34.5058112,establishment,rooftop,"460 kangaloon rd, east bowral nsw 2576, australia",-34.50446221970851,-34.50716018029151,150.4552642802915,150.4525663197085,"Bong bong, NSW"
151.3354954,-31.9644627,establishment,approximate,"moonan brook, new south wales 2337, australia",-31.9188434,-32.0281519,151.4202019,151.2393885,"Moonan, NSW"
152.0200348,-27.892277,establishment,rooftop,"21 baines rd, pilton qld 4361, australia",-27.8909280197085,-27.8936259802915,152.0213837802915,152.0186858197085,"Darling Downs, NSW"
150.0606392,-36.2907791,locality,approximate,"central tilba nsw 2546, australia",-36.261227,-36.3478304,150.1250979,150.0290772,"Tilba tilba, NSW"
149.833889,-29.465833,locality,approximate,"moree nsw 2400, australia",-28.9053656,-29.7051856,150.24577970000001,149.3087516,"Moree, NSW"
148.2377624,-32.2432481,locality,approximate,"narromine nsw 2821, australia",-32.03424760000001,-32.4862266,148.4049441,147.7071289,"Narramine, NSW"
132.4370934,-31.9886938,locality,approximate,"fowlers bay sa 5690, australia",-31.7078726,-32.0307962,132.4819847,132.2825757,"Fowlers Bay, SA"
142.5732443,-34.7962721,establishment,rooftop,"2862 hattah-robinvale rd, liparoo vic 3549, australia",-34.79492311970849,-34.79762108029149,142.5745932802915,142.5718953197085,"Coolobah Farm, NSW"
143.935319,-31.4266706,establishment,approximate,"darling river, new south wales, australia",-29.8780607,-34.1230535,146.3153013,141.852273,"Darling, NSW"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Interior, SA"
-60.6646509,-3.2996216,establishment,approximate,amazon river,1.1654813,-4.4537376,-49.8547266,-73.4651621,Upper Amazons
26.5046438,67.9222304,administrative_area_level_1,approximate,"lapland, finland",70.092444,65.4970896,30.016886,20.5489762,Lapland
133.775136,-25.274398,country,approximate,australia,-0.6911343999999999,-51.66332320000001,166.7429167,100.0911072,C. Australia
151.2092955,-33.8688197,colloquial_area,approximate,"sydney nsw, australia",-33.5781409,-34.118347,151.3430209,150.5209286,"New South Wales, Sydney"
146.921099,-31.2532183,administrative_area_level_1,approximate,"new south wales, australia",-28.15702,-37.5052801,159.1054441,140.9992793,"South Australia, New South Wales"
-0.7488606,51.6705079,administrative_area_level_4,approximate,"hughenden, uk",51.69611399999999,51.6454371,-0.7055871,-0.7944814,Hughendon
146.921099,-31.2532183,administrative_area_level_1,approximate,"new south wales, australia",-28.15702,-37.5052801,159.1054441,140.9992793,"New South Wales, South Australia"
146.9135418,-36.0737293,locality,approximate,"albury nsw 2640, australia",-36.0608807,-36.0860033,146.9340221,146.8979365,"New South Wales, Victoria"
146.001111,-35.981944,locality,approximate,"mulwala nsw 2647, australia",-35.8182625,-36.0211073,146.1978489,145.9171045,Mulwala
-73.71234079999999,43.4261809,locality,approximate,"lake george, ny 12845, usa",43.436169,43.416489,-73.70658379999999,-73.722054,Lake George
-16.9594723,32.76070740000001,administrative_area_level_1,approximate,"madeira, portugal",33.1281642,30.0303397,-15.8560965,-17.2659373,"Madeira, Portugal"
152.1006747,-31.8518472,establishment,approximate,"manning river, new south wales, australia",-31.7630227,-31.962409,152.7323884,151.4668962,"Manning River, NSw"
10.845346,51.0109892,administrative_area_level_1,approximate,"thuringia, germany",51.6489359,50.20434669999999,12.6539326,9.876984000000002,Thuringia
25.2223974,46.1840561,colloquial_area,approximate,"transylvania, romania",47.6071391,45.22079,26.4494799,22.3391479,Transsylvania
8.946256,44.4056499,locality,approximate,"genoa, metropolitan city of genoa, italy",44.514882,44.3790734,9.065572999999999,8.7160912,"Genoa, Italy"
152.0820806,-32.7235088,establishment,rooftop,"bob cairns reserve, 4 cook st, salamander bay nsw 2317, australia",-32.7221598197085,-32.7248577802915,152.0834295802915,152.0807316197085,"Cairns, New South Wales"
145.7699544,-16.914217,establishment,rooftop,"209-217 abbott st, cairns city qld 4870, australia",-16.9128680197085,-16.9155659802915,145.7713033802915,145.7686054197085,"Cairns, Queensland, NSW"
147.23,-42.89,establishment,approximate,"mount wellington, wellington park tas 7054, australia",-42.8884035,-42.8916104,147.2340405,147.2259634,Mt. Wellington; Hobart
171.1637245,-43.7542275,administrative_area_level_1,approximate,"canterbury, new zealand",-41.9145239,-45.088487,174.0738221,169.5585099,"Canterbury, NZ"
139.2650902,-35.1311491,locality,approximate,"murray bridge sa 5254, australia",-35.1073913,-35.1514263,139.3097328,139.2250159,Murray Bridge
148,-37,establishment,approximate,"australian alps, brumby vic 3885, australia",-36.9910883,-37.0089106,148.0160074,147.9839926,Australian alps
20.4850166,48.1804582,locality,approximate,"dédestapolcsány, 3643 hungary",48.210012999999996,48.131047,20.5309861,20.438979,"Dedes, Hungaria"
80.2209773,6.0535185,locality,approximate,"galle, sri lanka",6.0881332,6.0236499000000006,80.2518654,80.1721287,Galle Meridionale
19.4326744,47.1302928,locality,approximate,"örkény, 2377 hungary",47.162491,47.088355,19.477772,19.375774,"Orkeny, Hungary"
150.51896,-23.4308044,locality,approximate,"port curtis qld 4700, australia",-23.3769184,-23.4624594,150.589551,150.498078,"Port Curtis, QLD"
11.97456,57.70887,locality,approximate,"gothenburg, sweden",57.863055,57.5389291,12.193316,11.594357,"Gothenburg, Sweden"
-74.16172209999999,40.73148279999999,bar,rooftop,"80-84 ferry st, newark, nj 07105, usa",40.73283178029149,40.7301338197085,-74.16037311970848,-74.1630710802915,Iberia
128.4849923,1.3121235,establishment,approximate,"halmahera, north maluku, indonesia",2.220946,-0.9141342000000001,128.9032422,127.3968918,Gilolo
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hall Sound, PNG"
99.1966559,61.01370970000001,colloquial_area,approximate,"siberia, russia",81.2663089,42.2876587,-168.9996789,57.1300707,West Siberia
148.25,-20.0333333,establishment,approximate,"port denison, queensland 4805, australia",-20.0228501,-20.0438158,148.2660074,148.2339926,"Port Dension, Queensland"
133.8807471,-23.698042,colloquial_area,approximate,"alice springs nt, australia",-23.6602939,-23.7811169,133.9206915,133.8148597,Central Australia
168.4751945,-44.2671365,administrative_area_level_2,approximate,"westland district, west coast, new zealand",-42.5582575,-44.7743752,171.6366047,168.0529071,"Mt Glasgow, Westland, NZ"
173.2839653,-41.2706319,locality,approximate,"nelson, new zealand",-41.22283849999999,-41.347096,173.342576,173.189612,"Nelson, NZ"
121.773519,-32.3982345,locality,approximate,"dundas wa 6443, australia",-32.284387,-32.5692331,121.9436351,121.3121911,"Dundas, WA"
-120.7401385,47.7510741,administrative_area_level_1,approximate,"washington, usa",49.0024305,45.543541,-116.91558,-124.8489739,"Ajawa, WA"
-92.3405693,38.8995346,establishment,rooftop,"10 southampton dr, columbia, mo 65203, usa",38.90088358029149,38.89818561970849,-92.33922031970849,-92.34191828029151,"Mexico, Columbia"
120.960515,23.69781,country,approximate,taiwan,26.4545,20.5170001,123.5021012,116.6665,Taiwan
151.6631565,-32.0670607,establishment,geometric_center,"barrington tops national park, new south wales, australia",-32.0657117197085,-32.0684096802915,151.6645054802915,151.6618075197085,Barrington Tops
133.775136,-25.274398,country,approximate,australia,-0.6911343999999999,-51.66332320000001,166.7429167,100.0911072,North Australia
150.3037323,-33.409983,establishment,approximate,"blue mountains, new south wales, australia",-32.7605526,-33.9406063,150.684825,149.9082138,Blue Mountains
-36.954107,-8.8137173,administrative_area_level_1,approximate,"state of pernambuco, brazil",-3.8287186,-9.482897399999999,-32.3909143,-41.3583362,Pernambuco
121.4737021,31.2303904,locality,approximate,"shanghai, china",31.6688967,30.7798012,122.1137989,120.8397067,Shanghai
116.393824,-28.757996,establishment,approximate,"salt river, yalgoo wa 6635, australia",-28.7503681,-28.764659,116.3991012,116.3928301,"Salt River, Western Australia"
-118.0064718,36.2818827,locality,approximate,"olancha, ca 93549, usa",36.3152339,36.2262201,-117.9683289,-118.0351251,"Olancha, California, USA"
-80.1917902,25.7616798,locality,approximate,"miami, fl, usa",25.855773,25.709042,-80.139157,-80.3197599,"Miami, California, USA"
16.3738189,48.2081743,locality,approximate,"vienna, austria",48.3230999,48.1182699,16.5774999,16.18262,Vienna
150.9049638,-32.2848467,locality,approximate,"muswellbrook nsw 2333, australia",-32.2082798,-32.4127759,151.0233401,150.7629707,"Muswellbrook, NSW"
145.3,-40.766667,locality,approximate,"stanley tas 7331, australia",-40.71232790000001,-40.8149706,145.3086721,145.240565,"Stanley, Tas"
148.08,-33.85,colloquial_area,approximate,"bogolong, grenfell nsw 2810, australia",-33.8407328,-33.8592662,148.0960074,148.0639926,"Bogolong, NSW"
149.7696649,-30.356617,establishment,approximate,"namoi river, new south wales, australia",-29.9806145,-31.0363132,151.0471355,148.0982046,"Namoi, NSW"
142.4982086,-38.3686779,locality,approximate,"warrnambool vic 3280, australia",-38.326496,-38.4131665,142.557256,142.4362841,"Warrnambool, Victoria"
-96.7265889,17.0731842,locality,approximate,"oaxaca, mexico",17.1332939,17.0293023,-96.6907866,-96.78067639999999,Oaxaca
121.774017,12.879721,country,approximate,philippines,19.7610407,3.6346296,130.6600275,114.583481,Phillipines
115.7439,-32.0569,locality,approximate,"fremantle wa 6160, australia",-32.0411841,-32.0639422,115.7797248,115.732195,"Freemantle, Western Australia"
151.11954,-33.79242,locality,approximate,"north ryde nsw 2113, australia",-33.7841535,-33.809377,151.1567761,151.1096266,"North Ryde, NSW"
151.7361891,-29.751837600000002,locality,approximate,"glen innes nsw 2370, australia",-29.6339677,-29.8039628,151.7991616,151.5901728,"Glen Innes, NSW"
-91.63515149999999,42.8985928,locality,approximate,"illyria, ia 52169, usa",42.9067662,42.8904184,-91.6191441,-91.6511589,Illyria
1.226734,45.805176,locality,approximate,"87170 isle, france",45.82896299999999,45.781719,1.2397539,1.157661,Isle of France
147.23,-42.89,establishment,approximate,"mount wellington, wellington park tas 7054, australia",-42.8884035,-42.8916104,147.2340405,147.2259634,"Mt. Wellington, TAS"
147.716667,-35.283333,locality,approximate,"tarcutta nsw 2652, australia",-35.1794975,-35.3975034,147.8563973,147.5743247,"Tarcutta, NSW"
-80.2975704,37.7965107,locality,approximate,"white sulphur springs, wv 24986, usa",37.81627599999999,37.768253,-80.28336,-80.357066,"White Sulphur, West Virginia, USA"
140.3698235,-36.9725065,locality,approximate,"lucindale sa 5272, australia",-36.8693254,-37.1758433,140.5510934,140.2521121,"Lucindale, SA"
151.0566579,-34.0750773,establishment,geometric_center,"royal national park, sir bertram stevens dr, royal national park nsw 2233, australia",-34.0737283197085,-34.0764262802915,151.0580068802915,151.0553089197085,"Royal National Park, NSW"
137.6849007,-34.6793542,administrative_area_level_2,approximate,"yorke peninsula, sa, australia",-34.0849356,-35.3009467,138.1282729,136.8212854,"York Peninsula, SA"
118.8390571,-25.877895,establishment,approximate,"murchison river, peak hill wa 6642, australia",-25.8656314,-25.8846102,118.8684187,118.8130675,"Murchison River, WA"
114.816133,-22.0092371,establishment,approximate,"ashburton river, talandji wa 6710, australia",-22.0079535197085,-22.0106514802915,114.8174806302915,114.8147826697085,"Ashburton River, WA"
116.2148274,-30.9702333,locality,approximate,"new norcia wa 6509, australia",-30.9145264,-31.03545299999999,116.3142278,116.1175726,New West Australia
-76.6121893,39.2903848,locality,approximate,"baltimore, md, usa",39.3722059,39.1972069,-76.5294528,-76.71151909999999,Baltimore
145.7780548,-16.9185514,colloquial_area,approximate,"cairns qld, australia",-16.722394,-17.0386589,145.7834316,145.650457,Cairns district
115.5123398,-32.006204,establishment,approximate,"rottnest island wa 6161, australia",-31.9871464,-32.0268524,115.5588534,115.4491249,Rottnest Island
138.8634671,-35.0809029,locality,approximate,"mount barker sa 5251, australia",-35.0508271,-35.1126743,138.9071508,138.8248284,Mt Barker
150.8033105,-33.7770621,establishment,approximate,"ropes creek, new south wales, australia",-33.7117436,-33.8559345,150.8260487,150.7562989,"Ropes Creek, New South Wales"
148.2635987,-36.45589750000001,establishment,approximate,"mt kosciuszko, kosciuszko national park nsw 2627, australia",-36.4469224,-36.4648715,148.2796061,148.2475913,Mt Kosciusko
150.3037323,-33.409983,establishment,approximate,"blue mountains, new south wales, australia",-32.7605526,-33.9406063,150.684825,149.9082138,"Blue Mountains, Australia"
151.043,-33.65,locality,approximate,"galston nsw 2159, australia",-33.6231168,-33.6735403,151.1104014,151.0299915,"Galston, New South Wales"
142.3979571,-37.2108819,establishment,geometric_center,"grampians national park, victoria, australia",-37.2095329197085,-37.2122308802915,142.3993060802915,142.3966081197085,"Grampian Mts., Victoria"
151.368,-33.365,locality,approximate,"ourimbah nsw 2258, australia",-33.2502616,-33.3801045,151.4117658,151.2404596,"Ourimbah, New South Wales"
-95.48000449999999,29.962034,establishment,rooftop,"12121 veterans memorial dr, houston, tx 77067, usa",29.9633829802915,29.9606850197085,-95.47865551970848,-95.4813534802915,Interior SA
117.1430197,-20.7689815,locality,approximate,"roebourne wa 6718, australia",-20.691335,-20.8183716,117.2912782,117.0790099,"Roebourne, WA"
144.2166667,-14.2666667,establishment,approximate,"bathurst head, lakefield qld 4892, australia",-14.2558526,-14.2774803,144.2326741,144.2006593,"Bathurst Hea, QLD"
143.2,-13.941667,locality,approximate,"coen qld 4892, australia",-13.2407521,-14.3770543,143.930741,142.50077,"Coen District, QLD"
131.82837,-30.4103699,establishment,approximate,"ooldea soak, south australia 5690, australia",-30.4007465,-30.4199923,131.8443774,131.8123626,"Ooldea, SA"
-77.6290015,37.6447043,establishment,rooftop,"3456 lauderdale dr, richmond, va 23233, usa",37.6460532802915,37.6433553197085,-77.62765251970849,-77.63035048029151,"Malabar, India"
115.6686177,-33.626435,locality,approximate,"capel river wa 6271, australia",-33.5752134,-33.6728148,115.7276625,115.5748215,"Capel River, WA (upper)"
116.171,-31.897,locality,approximate,"mundaring wa 6073, australia",-31.8841983,-31.956618,116.2037585,116.1303579,"Mundaring, WA"
152.2093154,-32.4042398,locality,approximate,"bulahdelah nsw 2423, australia",-32.2777659,-32.4873551,152.2597314,152.0673758,"Buladelah, NSW"
145.411,-37.878,locality,approximate,"monbulk vic 3793, australia",-37.8508789,-37.89917579999999,145.4588682,145.3915898,"Monbulk, VIC"
153.601977,-28.6473671,locality,approximate,"byron bay nsw 2481, australia",-28.6143799,-28.6793566,153.6388316,153.5669609,"Byron Bay, NSW"
139.8857698,-35.0950553,locality,approximate,"karoonda sa 5307, australia",-35.0041642,-35.2911232,140.076951,139.7601592,"Karoondah, SA"
-95.4591339,29.8020032,establishment,geometric_center,"houston, tx 77092, usa",29.8033521802915,29.8006542197085,-95.4577849197085,-95.46048288029151,Witha
-63.5783336,44.64068109999999,establishment,rooftop,"1333 south park st, halifax, ns b3j 2k9, canada",44.6420300802915,44.6393321197085,-63.5769846197085,-63.5796825802915,"Studley Park, VIC"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSR Moravia, Slavkovus"
141.8235525,-37.2516966,locality,approximate,"balmoral vic 3407, australia",-37.1134339,-37.3130189,141.94313,141.7059619,"Balmoral, VIC"
-74.072092,4.710988599999999,locality,approximate,"bogotá, bogota, colombia",4.8371311,4.459464,-73.99197699999999,-74.223637,"Bogota, Colombia"
-117.1610838,32.715738,locality,approximate,"san diego, ca, usa",33.114249,32.534856,-116.90816,-117.3097969,"San Diego, California"
-149.4936733,64.2008413,administrative_area_level_1,approximate,"alaska, usa",71.441059,51.175092,-129.9795109,172.3478461,Alaska
-57.6604364,53.1355091,administrative_area_level_1,approximate,"newfoundland and labrador, canada",60.37774399999999,45.7675001,-51.99999589999999,-67.8216849,Newfoundland
150.7737333,-34.5759492,locality,approximate,"albion park nsw 2527, australia",-34.5627512,-34.602266,150.797077,150.7552206,"Albion Park, NSW"
116.026,-32.119,locality,approximate,"kelmscott wa 6111, australia",-32.0932071,-32.1372098,116.0534829,115.9952353,"Kelmscott, WA"
138.708631,-34.9735979,establishment,approximate,"mount lofty, cleland sa 5152, australia",-34.9644544,-34.9827404,138.7246384,138.6926236,"Mt Lofty, SA"
147.8261111,-36.0183333,establishment,approximate,"pine mountain, vic 3709, australia",-36.0093079,-36.0273577,147.8421185,147.8101037,"Pine Mountain, VIC"
27.849332,-13.133897,country,approximate,zambia,-8.2032838,-18.0774179,33.7090305,21.999351,Zambia
NA,NA,NA,NA,NA,NA,NA,NA,NA,Carthugena
151.7078724,-23.2950882,establishment,approximate,"north west island, queensland 4805, australia",-23.2912939,-23.3010927,151.7175319,151.698511,"North West Islet, Capricorn Group, QLD"
151.368,-33.365,locality,approximate,"ourimbah nsw 2258, australia",-33.2502616,-33.3801045,151.4117658,151.2404596,"Ourimbah, NSW"
-122.9840122,45.2723151,establishment,approximate,"ash island, oregon 97115, usa",45.2785985,45.2668595,-122.975605,-122.9943648,Ash Islands
143.5419225,-38.7912177,establishment,geometric_center,"great otway national park, cape otway vic 3233, australia",-38.7898687197085,-38.7925666802915,143.5432714802915,143.5405735197085,"Otway Ranges, Victoria"
145.7474205,-37.5083939,locality,approximate,"marysville vic 3779, australia",-37.4355063,-37.6113751,145.9477873,145.6766279,"Marysville, Victoria"
152.6776511,-29.5306352,locality,approximate,"lilydale nsw 2460, australia",-29.4949451,-29.593519,152.7205447,152.6014995,"Lilydale, NSW"
140.7803529,-37.8284212,locality,approximate,"mount gambier sa 5290, australia",-37.8000279,-37.8526165,140.8236765,140.737612,Mount Gambier
145.7133909,-37.7450808,administrative_area_level_2,approximate,"yarra ranges, vic, australia",-37.5250901,-37.9751113,146.1925247,145.2816656,"Dandenong Ranges, Victoria"
118.1356748,-27.7121053,establishment,approximate,"lake austin, western australia, australia",-27.4306768,-27.8977545,118.3567404,117.6437831,"Lake Austin, WA"
32.8749206,23.9727595,establishment,approximate,nile,31.5122675,15.6073172,34.0641419,30.2512728,Nile River
120.9842195,14.5995124,locality,approximate,"manila, metro manila, philippines",14.6390175,14.5539791,121.0261686,120.932951,Manila
22.937506,-30.559482,country,approximate,south africa,-22.1254239,-47.1313489,38.2216904,16.2816999,"Caffraria, South Africa"
100.3326786,5.4163935,administrative_area_level_1,approximate,"penang, malaysia",5.585334899999999,5.122673,100.55062,100.1753842,Penang
24.4362979,37.3465735,locality,approximate,"kanala 840 06, greece",37.3496261,37.3440403,24.4381111,24.4297851,Kanala
-56.027783,3.919305,country,approximate,suriname,6.1295999,1.837306,-53.94289999999999,-58.07050590000001,Suriham
-75.18847699999999,40.6862477,establishment,rooftop,"183 sitgreaves st, phillipsburg, nj 08865, usa",40.68759668029149,40.68489871970849,-75.18712801970848,-75.18982598029149,Atlantic States
-51.92528,-14.235004,country,approximate,brazil,5.2717863,-34.0891,-28.650543,-73.9828169,Braxil
NA,NA,NA,NA,NA,NA,NA,NA,NA,South England
8.675277,9.081999,country,approximate,nigeria,13.8856449,4.1821001,14.677982,2.676932,"Nigeria, Guinea"
-118.392396,34.0075361,establishment,rooftop,"10441 jefferson blvd, culver city, ca 90232, usa",34.0088850802915,34.0061871197085,-118.3910470197085,-118.3937449802915,Zambezi
